이 시국에vs개인 자유 일여행 이시언 때아닌 논란에 게시물 삭제,문죄인이나 잘하라해,others,hate,"이 상황 대 개인 자유 출장 이시언, 시기적절한 논란으로 글 삭제",범죄자들에게 행운을 빕니다
하하 별 임신 31주차 몸은 무겁고 생전 안 나던 코피까지,코피 콧물 질질 흘리라 이런글 식상하다,none,hate,임신 31주차인 하하별은 몸이 무거워진 적 없는 코피를 앓고 있다.,코피 콧물 지겹다
안마의자 앵무새 첫방 공유의 집 상상 이상 공유템 과 입주 완료,볼만한애들이 한명도없네;;,none,hate,안마의자 앵무새 퍼스트룸 쉐어하우스 상상 그 이상의 쉐어 아이템으로 완성,아무도 볼 사람이 없습니다.
김태희 정지훈 추석 나들이 근황 공개 곧 둘째 출산,자전차왕 엄복동이다!!!,none,none,김태희 정지훈의 추석 나들이 둘째 아이를 공개했다.,바이크왕 엄복동입니다!!!
질투 권태기 무 오나라 김도훈 20년 열애에 커져가는 관심,문재앙 감방보내라 그리고 사형시켜야된다고봄,others,hate,질투 태기 무오나라 김도훈 20년 연애에 대한 관심 커져,문재인을 감옥에 보내고 처형해야 한다고 생각합니다.
송혜교 이혼성립전 인터뷰 공개 눈길 올해는 혼자만의 시간 필요하다.,한국여자들이 욕하는걸 보니까 송혜교씨 정말 훌륭한 사람이시네요 응원합니다,gender,none,송혜교 이혼 전 인터뷰 공개 시선 올해는 혼자만의 시간이 필요하다.,한국 여성들이 욕하는 걸 보면 송혜교는 멋진 사람이다. 나는 너를지지 해.
꽃신 신고 감격 빈지노 제대에 미초바 눈물 쏟아지는 응원,오늘밤 너와나 단둘이서 파리파리,none,none,꽃구두 신어서 신나게 빈지노 응원에 눈물 흘리는 미초바,오늘밤 너와 나
도끼 측 해당 업체 자료 문의에 회신 NO 법적대응 예고,도끼가 얼핏 비호감(?) 스러운 언행을 했을지 몰라도 실상 보자면 쇼미도 심사위원에서 도끼 더콰이엇 빠진 이후로 질이 급락;;했고.... 힙합계에서 이정도로 신사적으로 깔끔하게 음악 한 사람도 별로 없어요,none,none,Dok2는 회사의 데이터에 대한 문의에 답변합니다 법적 조치 고지 없음,"언뜻 보기에 도끼가 뭔가 안 좋은(?) 말을 했을 수도 있지만, 실제로는 도끼 더콰이엇의 심사위원 불참 이후 방송의 질은 급락했다."
이혜영 엄마 언니 사진 공개 인중 긴 모녀,이혼이 다가오나? 왜갑자기 화면에 들이대지 .뻔뻔한여자가?? 이상민 개고생 시켜놓구,gender,hate,이혜영 모녀 사진 공개,이혼이 다가온다? 왜 갑자기 화면에 넣어? 뻔뻔한 여자?? 이상민 고등학교 가자
박해미 황민과 합의 이혼 강경한 결단에 응원 물결,박해미정도 글래머면 이혼하고 재결합까지도 얼마안걸릴듯 아직도섹시해서 돈있는영감님들사이에선 최고의인기녀지,gender,hate,박해미-황민의 힘든 이혼 결정에 지지의 물결,박해미는 글래머라 이혼하고 재결합하는 데 시간이 좀 걸릴 것 같다.
언니네쌀롱 오정연 제니 화사 힙스터 변신,나이 한참 들어보이던데 강타오빠하길래 깜놀했음.,others,hate,"언니네 미용실 오정연, 화사 제니, 힙스터 변신",오랜만에 늙어보였는데 강타오빠라서 깜짝 놀랐다.
아이유X이선균 나의 아저씨 3월 21일 첫방송 확정,믿고 거르는 아이유,none,hate,아이유 X 이선균 '나의 아저씨' 3월 21일 첫 방송 확정,믿고 그리워하는 아이유
한혜진 전현무와 결별 후 밝은 모습 인생술집 고마워요,얘는 솔직히 전현무가 업글시켜준거지. 지주제에 무슨 아나운서랑 사귀겠어ㅎ 니수준에 맞는 남자 만나라 야구선수같은 ㅋ,gender,hate,"한혜진·전현무, 결별 후 밝은 이미지 감사합니다 라이프바",솔직히 전현무가 그를 업그레이드 시켰다. 토지소유제에서 어떤 아나운서를 만나실 건가요 ㅋㅋㅋ 야구선수처럼 수준에 맞는 남자를 찾으세요 ㅋㅋ
미쳤다 2200만 원 이국주 배달 음식 이용 총금액 공개,니가 살찌는건 쳐먹고 운동을 안해서지,others,hate,미친 2200만원 이국주가 배달음식 총액을 공개했다.,식사를 하고 운동을 하지 않기 때문에 살이 찐다.
골목식당 홍탁집 아들 바지사장에서 진짜 사장으로 요리가 재밌다 새출발,야는 안되 당구도 친다며 그럼 포카두할건데 당구장 다녀본사람은 알듯 틀렸어요 야는,others,hate,"골목식당 홍탁의 아들, 사장님부터 진짜 사장님까지 요리가 재미있다. 새로운 시작",안 되지만 당구 친다고 하면 뽀카두 하게 되겠지만 당구장에 가본 사람은 다 안다.
무혐의 김흥국 여론도 달라지나 가짜 미투 엄하게 처벌,이제 성폭행 당한 여자한테 ‘그러게 평소에 조심좀 하지’ 라고 말해도 되는거네ㅋㅋㅋㅋㅋ,gender,hate,"김흥국, 무혐의 처분",이제 성추행당한 여자한테 '저렇게 조심해' 라고 해도 돼 ㅋㅋㅋㅋ
편하게 이야기 나누려다 구준회 실망한 팬들 마음 돌릴까,아니 모를수도 있고 준회 성격이 원래 저런데 암튼 모르는것들이 무조건 준회가 잘못했다고 나대요.유치해서 못봐주겠다 진짜,none,hate,편안하게 말을 하려다가 구준회에게 실망한 팬들의 마음을 바꾸고 싶다면?,"아니, 모를 수도 있고 준회 성격이 그렇긴 한데 어쨌든 준회 탓인지 모르는 건."
데뷔 12년차 여유 현아 노출 사고에도 당당한 섹시 스타,그래서 방탄은 군대에 가야 합니다,none,none,데뷔 12년차 현아의 노출사고에도 당당한 섹시스타,그럼 방탄은 군대가야지
조인성 5년 전만 해도 교만 행복 뭔지 깨달았다.,안시성 영화 당신만 오점 현빈이나 이태곤이 해야했는데... 연기 너무 못함 발성도 그냥 생활목소리 그대로고 왜 이사람 캐스팅했는지 에고 영화는 참 잘만들었던데,none,hate,"조인성 5년 전, 자부심과 행복이 무엇인지 깨달았다.",안시성 영화 너만 흠이 있다 현빈이 아니면 이태곤이 했어야...
BTS 트와이스 일 다현 위안부 셔츠 에 반일활동가 비난,가만히 있던 스엠 머리채 잡지마 ㅅ1뱔 언플 안해줘서 지금 다들 개빡쳐 있으니깐ㅗㅗ,none,hate,"방탄소년단 트와이스 일다현, 위안부 셔츠 입은 반일운동가 비난",조용했던 SM의 머리를 잡지마
골목식당 홍탁집 아들 바지사장에서 진짜 사장으로 요리가 재밌다 새출발,아프면 병원가야지.. 그냥 아파서 누워있다는 건 신뢰가 좀 안감,none,none,"골목식당 홍탁의 아들, 사장님부터 진짜 사장님까지 요리가 재미있다. 새로운 시작",아프면 병원에 가야지.. 그냥 아파서 누워있다는 사실을 믿지 않는다.
타히티 아리 6주년 그리고 해체 불화 때문 아니에요,그래도 외모도 괜찮고 끼도 있으니 다른 분야에서 활약할수 있을거임...20대 중반이면 아직 한창이다,others,none,Tahiti Ari의 6 주년과 이별 불화 때문이 아닙니다.,그래도 외모도 좋고 재능도 있어서 다른 분야에서 활약할 수 있는... 아직 20대 중반..
강성훈 개인 팬클럽 논란 사과 콘서트 불참 무대 준비 불가,그럼 티켓반값이나 20프로할인해라,none,none,강성훈 개인 팬클럽 논란 사과 콘서트 불참 무대 준비 불가,그런 다음 티켓 가격의 절반 또는 20% 할인을 받으세요.
안재현과 갈등 구혜선 SNS 활동 재개 다시 시작,구혜선이 인스타 글만 올리면 준비했다가 기사올라오고 댓글들 순식간에 달리고..이상하다는 분 많네요.저도 연예소속사 비리 국민청원원해요~~밖에나가도 이상하다는 분들 많아요,none,none,"안재현과 갈등 구혜선, SNS 활동 재개 재개",구혜선이 인스타그램 글만 올리면 준비하고 글이 올라오고 댓글이 빨리 달리고..이상한 사람들이 많다.
가세연 김건모 유재석 김태호까지 추측만 낳은 끝없는 폭로,관심 받고 싶은 선동질에 불과함. 호응하는 건 바보짓.,none,hate,"가세연, 김건모, 유재석, 김태호 등 추측만 낳은 끝없는 폭로",관심을 받고자 하는 동요일 뿐입니다. 대답하는 것은 어리석은 일입니다.
공효진 김래원 강기영 맛있는 녀석들 출연,강기영이랑 공효진 좋아하지만...맛녀들 점차 영화나 드라마 홍보게스트로 넘쳐나겠구만...망조다.,gender,hate,"공효진, 김래원, 강기영, 맛있는 녀석들","강기영, 공효진 좋아하는데... 미식가녀들은 차츰 영화나 드라마에 판촉손님으로 넘쳐나는데... 아쉽네요."
8년째 연애 중 인생술집 블락비 유권 전선혜 4살차 연상연하 커플,누구냐 넌????,none,hate,블락비 유권 전선혜와 4살 연하 인생술집에서 만난 8년차 커플.,누구세요????
미용실판 윤식당 세빌리아 이발사 이민정 투입 차별화 부각 성공했다.,이프로를 윤식당이나 스폐인하숙에 갇다대면안되지 감히‥출연진들 에릭빼고 전부 노노,none,none,윤식당의 뷰티살롱 버전 세비야의 이발사 이민정의 차별화를 부각시키는 데 성공했다.,윤식당이나 하숙집에 갇히면 안 된다. 감히... 에릭을 제외한 모든 출연진이 노노.
조민기 사망 전 음성공개 딸 대학원 입학 신경쓰이지 않게,안타깝네 ㅡ.ㅡ 그냥 색 좀 밝혔기로서니..너무 심하게 몰고갔어~ 남자가 여자 밝히는건 당연한거지 ㅋ,gender,hate,딸의 대학원 진학을 걱정하지 않기 위해 조민기 사망 전 목소리 공개,아쉽네요 ㅡ.ㅡ 그냥 도색을 해서.. 운전을 너무 심하게 했네요~ 남자가 여자를 드러내는건 당연하군요 하하
두데 지석진 이광수 이선빈 열애 미리 알았냐고 노코멘트 웃음,멤버중에 하하가 제일 먼저 알았을듯,none,none,"둘, 지석진, 이광수, 이선빈, 두 사람이 열애 중이라는 사실, 미리 알고 계셨나요? 댓글이 없습니다",ㅋㅋㅋㅋ 멤버들 사이에서 먼저 알았겠지
아이즈원 사쿠라X이채연 시청자 울린 한일 우정 프로듀스48 의 가치,믿고 거르는 우익년,others,hate,"아이즈원 사쿠라X이채연, 시청자들을 울린 한일 우정의 가치",믿고 그리워하는 우익
성추문 조재현 내가 죄인 모든 걸 내려놓겠다.,이렇게 앞뒤 안보고 사람 몰아서 죽여버리는 건 대한민국 종특.. 특히 방구석 백수들,others,hate,성추행 조재현 죄인인 모든 것을 내려놓을 것입니다.,이렇게 뒤돌아보지 않고 사람을 몰고 죽이는 것이 한국의 특징이다.
골목식당 튀김 카레덮밥 초밥 단일메뉴 둔촌동 골목 활성화 성공,야이 호구들아 이익 안남게 9000 원 했겠냐? 등신들많네 ㅋㅋ ㅋ 한심하다,none,hate,골목식당 튀김 카레 덮밥 단품 메뉴 둔촌동 골목 살리기 성공,"야 새끼들아, 9000원을 벌지 않고 썼을까? 키큰사람 많네 ㅋㅋㅋㅋ 한심하다"
슈 측근 남편 삼남매와 세부행 사진 업로드 경솔했다 반성,오지랍 넓은 열폭 가난한 개티즌들 오늘도 쥐랄 ㅋㅋ 슈가 도박하든 빚이 있든 어딜 여행가든 니네가 손해본거있냐ㅋㅋ 제발 그 선생질들좀 그만해라 역겹다,others,hate,"슈의 절친한 남편과 3남매, 무분별한 세부 사진 업로드에 대한 반성",오지랩 가엾은 가첸들의 광란 오늘은 너무 졸리네요 슈가가 도박을 하든 빚을 지고 가든 어딜 가도 잃은건 없나? 그 선생님들을 멈춰주세요. 역겹다
며느리 민지영 유산 고백 내가 아이 못 지킨 것 같다 눈물 펑펑,마흔이 요즘은 늦은 나이 아니예요힘내시고 몸 잘 추스리시길,none,none,며느리 민지영 유산 고백 아이를 지키지 못한 기분,마흔은 요즘 너무 늦지 않았습니다. 힘내시고 몸조심하세요.
남자 셋 정혜영 션 판박이 아들들과 찰칵 스웨그 넘치네,미국국적으로 군대안간건 누구랑 같은데..이미지는......,others,hate,"세 소년 정혜영, 션의 일란성 아들과 스웨그 넘쳐",미국 시민으로서 군복무를 하지 않은 사람이나 마찬가지.. 이미지는...
비투비 민혁 부친 빚투 의식했나 2018 KPMA 레드카펫 불참,빠순이들아 쉴드치면 더욕먹는다 ㅉㅉ 민혁은 사기꾼 아들이네 ㅉㅉ 돈갚아라 나쁜넘아,gender,hate,"비투비 민혁 아버지, 2018 KPMA 레드카펫 불참","이 새끼들아, 방패를 치면 모욕이 더 많아."
엄마 나왔어 홍석천 딸 홍주은양 입양 처음엔 반대했다.,석천이형 진짜 좋으신분 같은데 애들 입장에서는 게이삼촌이 입양한거에 대해서 부끄럽고 쪽팔릴수도 있을듯 싶어요. 저였으면 챙피해서 학교 못다녔어요.,others,hate,엄마가 나왔다. 처음에는 홍석천의 딸 홍주은의 입양에 반대했다.,"석천이 형은 참 좋은 사람인 것 같지만, 아이들 입장에서는 게이 삼촌 입양이 부끄럽고 창피할 수도 있겠다는 생각이 든다. 나 같으면 부끄러워서 학교 못 갔을 텐데."
하이바이 마마 김태희 49일 환생 이규형x딸 서우진 만났다 오열,뭔알바가 많어....연기 표정 다똑같은데 웃어도 똑같고 울어도 똑같고 놀라도 같은표정...ㅠ.ㅠ,none,hate,"하이바이마마 김태희, 49일 환생 이규형X딸 서우진, 오열 만나","아르바이트도 많고.... 연기 표정이 다 똑같고, 똑같이 웃고, 우는 것도 똑같고, 놀람도 똑같아... ㅠ.ㅠ"
안정환 이혜원 딸 리원 소유진과 인증 화려한 인맥,딸은 두분 닮지 않았네요?부부가 너무 출중하면 자식들이 좀 빠지더라구.성인되고나면 확피겠죠?,others,hate,"안정환·이혜원·딸 이원·소유진, 화려한 인맥 인증",딸이 안 닮았나요?
공복자들 이수진 치과의사 51세 큰딸 18세 믿기힘든 동안미모,부러우면 부럽다고 솔직해지자. 자기들도 저렇게 멋지게 늙음 되지... 운동 안하고 노력 안하면서 괜히 질투들은...,none,none,단식하는 사람들 이수진 치과의사 51세 큰딸 18세 믿기지 않는 미모,부러우면 솔직히 부러워하세요. 늙지도 않고.. 운동도 안하고 일도 안하고 쓸데없는 질투에...
크리스탈 오열 속 3일간 설리 빈소 지켰다 f 전원 발인 참석,크리스탈 상복 입으면 개쩔듯,none,hate,크리스탈은 눈물 속에 설리의 장례를 3일 간 지켰다.,크리스탈 상복을 입으면 개년이 된 기분
이서원은 검찰행 김동준은 어바웃타임 촬영 같은 날 다른 운명,에휴.... 한심한 놈. 그 외모와 연기력 가지고 똑바로 행동했으면 박보검을 이을 차세대 배우가 됬을텐데.... 지 복을 지가 차버렸네.,none,hate,"이서원은 검찰로, 김동준은 어바웃타임 촬영에 같은 날, 다른 운명으로 간다",어... 이 한심한 녀석. 그 외모와 연기력으로 직진했더라면 박보검의 뒤를 이을 차세대 배우가 되었을텐데....
미소가 닮았네 이승기X류이호 첫 한예능 호흡 어떨까,류이호 잘생겼네,none,none,미소도 비슷합니다.,류호 잘생겼다
잔나비 측 SBS 보도 사실무근 허위사실 유포 법적 강력조치,홧팅~잔나비~!!오늘 공연도 무사히~!!,none,none,"잔나비 SBS 보도, 사실에 근거한 허위사실 유포, 강력 법적 대응",화이팅~ 잔나비~!! 오늘 공연 잘 다녀왔습니다~!!
나혼자산다 이시언의 엉망진창 집들이 청결 황태자 황민현,이번편이 제일 재미 없었음.,none,none,나혼자 산다 이시언의 지저분한 가사청소 황민현 왕세자,이 에피소드가 제일 재미없었다.
피소 김정훈 사생활 논란 김진아 의미심장 심경 차라리 다행,김정훈 꽃뱀한테 물린느낌? 계획된 임신도 아니고 대체 뭘 책임지라는거지? 애를 빌미로 보증금 요구? 웃기는 짬뽕,gender,hate,김정훈 사생활 논란 의혹,김정훈 꽃뱀에 물린 기분? 계획된 임신이 아닌데 도대체 무슨 책임이 있는 겁니까? 아이와 함께 보증금을 요구하십니까? 재미있는 짬뽕
한예슬 코 피어싱 본 BTS 정국 반응에 갑론을박,어린시절 가정교육 못 받은 애들은 절대 그 본성을 숨길수없지,others,hate,"한예슬의 코 피어싱, 논란에 대한 방탄소년단 정국의 반응",어린 시절 집에서 교육을 받지 못한 아이들은 본성을 숨길 수 없다.
이지훈 99억의 여자 출연 오나라와 부부 호흡,이건 또 조용하네 언냐들 ㅋ 일관성있게 조용하던가 그러니 페미는 정신질환 소릴듣는거지,gender,hate,"이지훈, 99억 여자, 오나라와 부부 주연","다시 조용해, 언니들. 지속적으로 조용했습니까? 그래서 Femmy는 정신 질환에 대해 듣고 있습니다."
2번 폭로 2번 사과 의료사고 한예슬의 고통 vs차병원의 약속,드라마나 민폐없이 찍으세요 모델 한예슬씨. 지금 당신의 심정이 당시 스탭들 심정이겠죠?,none,hate,"2차 폭로, 2차 사과, 의료사고 한예슬 고통 vs 차병원 약속",모델 한예슬의 연기도 방해도 없이 촬영해주세요. 지금 당신의 마음이 그 당시 스태프들의 마음이겠죠?
장동건 고소영 생일 꽃다발 받고 환한 미소 여신 미모,왠지 사랑없는 결혼생활일거 가틈,none,hate,장동건 고소영 꽃다발 받고 환한 미소 여신 미모,왠지 사랑이 없는 결혼이겠지
냉부해 한상진 47kg 감량 꾸준히 1일 1식 감동적인 요리 감사,코재 꼰대섺꺄 55살 밖에 안처묵고 반말 찍찍하고 ㅉㅉ 뭉쳐야산다 덕에 방송가 기웃거리다 훅간다. 예의없는 음주운전 5회이상한 쑤랙이ㅉㅉ,others,hate,한상진 감기로 47kg 감량 1일 1식 든든한 밥상 감사,55세의 고재 꼰대는 동거를 하고 옹알이를 하고 뭉쳐야 한다. 무례한 음주운전 5회.
2번 폭로 2번 사과 의료사고 한예슬의 고통 vs차병원의 약속,수술당일 사과와 보상 약속 했다는데... 의사편 아니구요.. 병원에서 막무가내로 나온게 아니라 사과+보상 약속했다면 공개적으로 망신주는거 괜찮은건가요..,none,none,"2차 폭로, 2차 사과, 의료사고 한예슬 고통 vs 차병원 약속",수술 당일 사과와 보상을 약속했는데.. 의사 쪽이 아니라.. 무작정 퇴원하는 것보다 사과+보상을 약속하면 공개적으로 욕해도 될까요?
악플이 만든 안타까운 죽음 고 유니 스물여섯에 멈춰 있는 여리고 이쁜 별,여자들이 80프로잉 악플 남자는 여자욕 안해,gender,hate,"악성댓글로 인한 안타까운 죽음, 아름다운 제리코 스타 26세에 멈췄다",여성은 80%의 악성댓글을 받고 남성은 여성에게 호감을 갖지 않는다.
나래 잘해줘 나혼자산다 기안84 박나래 쌈디 깔끔하게 인정,저 셋 케미 좋다 ㅋㅋㅋㅋㅋㅋ,none,none,잘살아줘 나혼자 산다 기안84 박나래와 쌈디 깔끔하게 인정,셋이 케미가 좋다 ㅋㅋㅋㅋ
유상무 김연지 나만 보는 사람 내가 잘할게,부인이 참 이쁘네,none,none,유상무 김연지 나만 보는 사람 최선을 다할게,당신의 아내는 매우 예쁘다
한서희 셔누 불륜 폭로 몬스타엑스 측 해당 여성 결혼한줄 몰라 해명,셔누가 무슨 잘뭇했나요? 결백하다...,none,none,한서희와 셔누의 열애 사실을 폭로한 몬스타엑스는 그 여자가 결혼한 사실을 모르고 있었다.,셔누가 잘한건? 순결한...
고 차인하 꽃길 앞두고 갑작스러운 죽음 베르테르 효과 우려까지,문재앙놈 땜에 애꿎은 젊은이들만 희생을 당하네~~~,others,hate,"故 차인하 꽃길 앞두고 돌연사, 베르테르 효과 우려",문재인 때문에 사랑하는 청년들만 피해를 입는다~~~
팀 편히 잠들길 28세 아비치 요절 슬픔에 빠진 해외,미안한데 edm 10년동안 들었지만 누군지 모름티에스토나 폴반 야할은 아는데,none,hate,"팀이 편히 잠들길, 슬픔 속에 해외에 있는 28세 아비치",미안해요 10년동안 edm을 들어왔는데 누군지 몰라요 티에스토랑 폴반 야할 아는데
정우성 SKY 캐슬 염정아 꽃 비유 사과 스스로 성찰하겠다.,쿵쾅이들이 문제지. 쿵쾅이들포함 프로 불편러들은 그 어떤 판단도 하지말고 아가리닫고살아라.,gender,hate,정우성 SKY캐슬 염정아 꽃 유추 사죄드립니다.,앞머리가 문제입니다. 덤퍼를 비롯한 프로들은 판단을 내리지 않고 입을 다물고 산다.
키스신 보고 맥주 드링킹 김소연 이상우 알콩달콩 럽스타그램,서로 마주보고만 있어도 좋겠다~ 눈앞에 김소연이~눈앞에 이상우가 있으니,none,none,키스신 보고 맥주마시는 김소연 이상우 러브스타그램,그냥 마주쳤으면 좋겠어~ 내 앞에 김소연~ 이상우가 내 눈앞에 있어
날보러와요 도시어부 마이크로닷 후폭풍 일단 정상방송,마이크로 닷이 무슨 죄냐?이제 떴는데 안타깝다.연예인으로 뜨는건 복권당첨과 비슷하다던데..안타깝다.,none,none,보러와요 도시어부 마이크로닷 스톰 정상 방송 후,마이크로도트에 무슨 문제가 있습니까? 지금 나온게 아쉽네요. 연예인이 되는 것은 복권에 당첨되는 것과 같다고 들었다.
아오이 유우 야마사토 료타 초고속 결혼 한 일 쏟아지는 관심,둘다 누군지도 모르지만 일본 연예게에 관심도 전혀 없음..,none,hate,아오이 유우 야마사토 료타 초고속 결혼 기념일 쏟아지는 관심,누군지는 모르겠지만 일본 예능에는 전혀 관심이 없다..
정경호는 아들 정을영 박정수 10년째 연애만 하는 이유,와 멋지다 잘하시는 겁니다,none,none,"정경호가 아들 정을영, 박정수와 10년만 사귄 이유",와 멋지네요 잘쓰고있어요
그것이 알고싶다 승리 버닝썬 성접대 린사모 시청률 대폭발 11 2,그알 특징 : 내용은 다 아는거 짜깁기 수준이고 의혹만 남발함,none,none,승리 버닝썬 성접대 린사모 시청률 폭발한거 알고싶다 11 2,"그 계란의 특징 : 내용을 다 알고 있고, 그냥 믹스앤매치 수준이고, 의혹만 많다."
산다라박 박봄 근황 사진 보더니 내 생각해 여전한 우정,이제 또 조형물에 올라갔다고 어쩌고저쩌고 말 나오겠네,none,none,산다라박 박봄 최근 사진 생각나는 우정은 여전,이제 다시 조각품에 대해 이야기하겠습니다.
모델 출신 배우 김민승 어제 발인 향년 45세,누군지도 모르지만 옛다 관심 !,none,none,"모델 출신 배우 김민승, 어제 향년 45세로 별세",누군지 모르겠지만 관심이 가네요!
김병옥 복귀 앨리스 출연 김희선과 부녀 호흡,이건 아니지싶은데요 자숙기간이 너무 짧아보이네여..,none,none,"김병옥의 앨리스 복귀전 모습, 김희선과 딸 호흡",이러고 싶지 않은데 자가격리 기간이 너무 짧은 것 같아요..
김규종 사과에도 비난 계속 되는 이유 여자친구 공개 일여행 팬선물 인증,일본에서 그냥 살아라국적 옮겨라,others,hate,김규종이 사과에도 불구하고 계속 비난을 받는 이유 여자친구 공개출장 팬상품권,그냥 일본에 살고 국적을 변경
이휘재 문정원 아들 서언 수줍은 상의 탈의 그새 또 폭풍성장,이휘재 젊었을때랑 똑같네,none,none,"이휘재, 문정원 아들 서언, 수줍은 옷벗고 또 폭풍",이휘재는 어릴때 그대로다
원더걸스 출신 선예 연예계 복귀 새 소속사 찾았다.,선예 복귀가 무슨 죄도아니고 싫으면 넘어가지 굳이 악플다는 수준은 ... ? 팬들은 좋다고 환영하는데 왜 팬도아닌사람들이 원걸핑계대면서 까는거지 ㅋㅋㅋㅋㅋㄱ 싫으면 댓글달지말고 꺼져,none,hate,원더걸스 출신 선예가 연예계 복귀를 위해 새 소속사를 찾았다.,"선예로 돌아가는 것은 죄가 아니며, 마음에 들지 않으면 스킵하셔도 됩니다. 악성댓글 수준...? 팬들은 환영하는데 왜 팬이 아닌 사람들이 원걸이라고 핑계를 댈까?"
정우성 난민 관심 촉구 윤서인 저격 개념 배우NO 논란중,친선대사도 중졸에게는 시키지말자.,others,hate,"정우성 난민 관심 촉구, 윤서인 저격수 컨셉 배우 노 논란",중학생 친선대사 하지 맙시다.
독보적인 소화력 한예슬 핑크빛 염색 후 여신 미모 발산,남자 하나 잘 물은 에이급 술집언니같아. 나두 진심으로 키가 컸으면 호스트하겠다. 얼굴은 마츠모토준 황찬성 닮았다고들 그러네.,gender,hate,"독보적인 소화력 한예슬, 핑크 염색 후 여신 미모 발산","좋은 사람에게 부탁한 A급 술집 언니 같다. 나두가 정말 키가 크면 내가 주최하겠다. 얼굴이 마츠모토 준, 황찬성을 닮았다고 한다."
제3의 매력 서강준X이솜 서로의 이혼 결혼 소식 알았다.,작가님 제발 진짜 중간에 어떻게 전개 하시든지 마지막엔 민순경이랑 온준영이 잘되게 해주세요...,none,none,제3의 매력 서강준X이솜 서로의 이혼과 결혼에 대해 알아봤다.,작가님 중간에 어떻게 성장하시든 끝까지 민순경 온준영 잘되게 해주세요...
새로운 시작 2018 남북정상회담 연예계 들도 응원 감격,새로운시작을 가장한 신적폐 문재인,others,hate,새로운 시작 2018 남북정상회담 연예인들의 응원에 설렘,새로운 시작으로 위장한 재물의 신 문재인
호텔 델루나 여진구 이도현 배웅하러 간 이지은 향한 그리움 빨리 와요,아 진짜 개노잼 홍자매야 왜 예전 환상커플 마이걸 요런 드라마 못 만드냐?,others,hate,"호텔 델루나 여진구, 이도현 그를 만나러 간 이지은에 대한 그리움은 빨리 와",아 진짜 개잼 홍언니 옛날 판타지 커플 마이걸 왜 이런 드라마 안 만들까?
로버트 할리 마약혐의 체포 라스 편집 해투 다시보기 중단,이정부 내내 조용하다가 버닝썬터지니 마약사범줄줄이 터지네?,others,hate,"로버트 할리, 마약 혐의로 체포","이 정부는 내내 조용했는데, 불타는 태양이 지면 마약 범죄자들이 잇달아 폭발한다?"
장성규 측 마리텔2 생방 중 사고 어지러움증 있지만 호전된 상태,그냥 ㅂㅅ,none,hate,"장성규 측, 마리텔2 생방송 중 사고 후 어지러웠지만 호전",단지
나혼자 산다 金 독보적 1위 화사 전현무 이시언 기안84 웃음 폭탄,어제보면서 한혜진전현무 불편햇던게 나뿐이아니엿구나,none,none,나혼자 산다 김남타 1위 화사 전현무 이시언 기안84 웃음밤,어제 보면서 한혜진씨와 한현무씨가 불편했던 것은 저뿐만이 아니었습니다.
소녀시대 포에버 티파니X서현 잊지않고 챙긴 Oh GG,컴백해봤자 어차피 현재 걸그룹 원탑은 트와이스임 소시도 앞으로 원탑 트와이스한테 선배대우 깎듯이 해라,others,hate,"소녀시대 포에버 티파니 X 서현, Oh GG",컴백해도 현재 원톱 걸그룹은 트와이스다.
이혼 소송 청구 기각 불륜남 홍상수 감독 아내와 이혼 못한다.,간통죄 폐지다 고로 법적으로 홍상수랑 김민희 사귀는건 아무런 결격사유가 없다...한번 사는인생 사랑하는 사람이랑 사겨야지 자식있다고 의무감으로 부인이랑 살 필요없다고 본다...난 홍상수 이해한다,none,hate,이혼 청구 기각,간통죄가 폐지되었기 때문에 홍상수와 김민희가 연애에서 결격사유가 되는 법적인 이유는 없고... 일생에 한 번 사랑하는 사람과 살아야 한다고 생각한다.
신성일 폐암 3기 투병 별세 오보 현재 위독,오늘안에 간다에 내 손모가지건다,none,none,"신성일, 폐암 3기 투병 끝에 별세…",오늘은 손으로 들어갑니다.
VIP 장나라 이상윤X표예진 불륜 블랙박스 영상에 오열 가지 마세요,쿵쾅이들 열폭하는거 보니 웰메이드 드라마가 확실하네,gender,hate,VIP 장나라 이상윤X표예진 불륜 블랙박스 영상에서 울지마,쿵쾅쿵쾅 뛰는거 보니 확실히 잘 만든 드라마임
엄태웅 윤혜진 딸 엄지온 벌써 초등학생 징그럽게 커버렸네,어머나~ 벌써 이케컸네요~~ 어머 어쩜 고모 이쁜것만 닮은것같아요~~^^ 사랑스럽네요~^^,none,none,"엄태웅, 윤혜진 딸 엄지온, 벌써 초등학교 1학년 때 오싹하게 성장","어머~ 벌써 많이 컸네~~ 어머, 이모만 닮으셨네요~~^^ 사랑스럽네요~^^"
그들만의 세상 홍상수 김민희 새해데이트에 반응싸늘,홍상수♥김민희 알콩달콩 이쁜사랑하세요 ㅎㅎ 두분의 사랑을 응원합니다 ㅎㅎ,none,none,그들만의 세계 홍상수와 김민희의 설날 반응,홍상수♥김민희 예쁜 사랑 하세요 헤헤 사랑합니다 응원합니다 헤헤
