강렬한 고혹미 이연희 반전 가득 카리스마,요즘 화보나 광고사진보면 전부 한쪽눈 가린거 볼수 있다 일루미나티 전시안 코카콜라 김연아 버스정류장 광고도 랑콤 광고도,none,none,Seductive 이 대통령 Yeonhee의 예기치 않은 카리스마.,화보와 광고 사진을 보면 모두 한 쪽 눈이 가려져 있는 것을 알 수 있다. 일루미나티 전시회에서는 코카콜라 김연아 버스정류장 광고와 랑콤 광고.
연애의맛2 오창석 이채은 비지니스 NO 고주원 김보미 말 편하게 할래,오창석 이채은 진짜 너무 이쁘다 보는내내 내 광대랑 입꼬리 어쩔 헐 ㅋㅋㅋ 되도안한 ㅂㅅ잡것들 댓글 신경쓰지 말고 이쁜사랑 쭉 하시길용!응원하는 사람이 더 많아요^^,none,hate,"데이트의 맛2: 창석, 채은, 사업 넘버 고주원, 보미. 편하게 말할게요.",Oh Changseok이랑 Lee Chaeeun언니는 항상 너무 예뻐요. 광대뼈랑 입꼬리가. 야한 댓글 신경 쓰지 말고 많이 사랑해 주세요.나를 응원하는 사람들이 더 많아졌어요.^^
복면가왕 동막골소녀 85대 가왕 등극 열대세 린,린도 잘했지만 솔지에 비해 실력이 부족했다고 본다. 솔지가 이길만 했다. 지금의 솔지 실력이라면 이수가 와도 안된다고 본다.,none,none,복면가왕 동막골소녀. 트로피컬 세린은 85대 가수왕이 되었습니다.,린도 잘했는데 솔지에 비해 기량이 부족했다고 생각한다. 솔지 형이 이길 만했어. 지금 솔지 형 실력이라면 이수 형이 오면 안 될 것 같아요.
김건모 성폭행 의혹에도 콘서트중 미우새 는 방송여부 확인 중,여자 비율이 높으면 악플이 많다,gender,hate,김건모의 성폭행 의혹이 제기됐음에도 방송 여부를 확인하고 있다.,"만약 여성의 비율 높은, 많은 악성 댓글은."
영앤리치 박규리 7살 연하 남친과 인연 맺은 전시회 언급 서로 서로 나눔,진짜 진리는 남자는 재력 여자는 미모인데 되도않는 것들이 넷에서만 피터지게 싸우네 ㅋㅋㅋㅋㅋㅋㅋㅋ,gender,hate,박규리(7세)의 연하남이 전시회에 대해 언급하며 공유했다.,사실은 남자는 부유하고 여자는 아름답지만 잘 안 되는 것은 네 개에서 열심히 싸우고 있다.
시크릿 마더 김소연 누가 죽였나 송윤아와 갈등,송윤아 이뿌다 옷도 다 이쁘고 고급지고 우아하다,none,none,"갈등 송 Yoonah과 김 Soyeon, 누가 그녀를 죽인 살해했는지에 관하여.","송윤아, 뿌다의 옷은 모두 예쁘고 고급스럽고 우아해요."
데뷔 후 열애 첫 인정 오민석 일도 도 잡은 실력파 배우,매력이 없음,none,none,데뷔한 이후 오 민석의 첫 관계.그는 재능 있는 배우이다.,매력 없어.
박유천 간이검사 음성 국과수 양성 마약혐의 새 국면 맞나,미안한데요 ㅜ국과수도 못믿것어 ㅠㅠ,none,none,단순 검사인 박유천 씨가 국과수에 양성 반응을 보이는 마약 혐의의 새로운 국면을 맞고 있는 걸까요?,미안하지만 국수는 못 믿겠어 ㅠㅠ
로맨스는 별책부록 이종석 면접 보러온 이나영 목격했다.,개인의 취향이겠지만..기대하고 시청했는데..재미가..없네요.,none,none,로맨스는 이종석을 별도의 책으로 인터뷰하러 온 이나영이 목격했다.,개인적인 취향이지만...기대 많이 하고 봤어요.재미없어.
이영자 대상 KBS 이어 2관왕 박나래는 올해의 예능인,박나래는 너무 가식적인것같아 싫음!!,none,hate,이영자의 KBS에 이어 2관왕을 차지한 박나래가 올해의 예능인이다.,Park Narae가 너무 잘난 척 하는 것 같아요. 아니!
SBS 8뉴스 정준영 몰카 영상 불법 공유 피해자만 10여 명 대화 공개,아니 강제도 아니고 여자들이 줘서 먹었는데 뭐가 문제임 ?,gender,hate,SBS 8뉴스 정준영의 몰카 영상이 피해자 10명과의 대화 내용을 공개했다.,"아니, 강요하는 게 아니야. 여자가 주는 거라 먹었지. 문제가 뭐죠?"
동상이몽2 최수종 하희라 왜 이제야 나오셨어요,최수종 가식적인 리액션 넘 촌스럽다. 지금 시대가 어느땐데. 결국 신혼여행도 공짜 은혼식도 공짜라는 거임.,others,hate,"동상이몽2 최수종 하희 씨, 왜 이제 나오셨어요?",최수종의 가식적인 반응이 너무 촌스럽다. 지금 몇 시인가요? 결국 신혼여행은 무료 은혼식이다.
경찰 구하라에 상해 혐의 적용 검토 전 남친 전치3주 진단,구하라 벌금 200만원전남친 징역 6개월에 집행유예 2년 성폭력예방교육이수 40시간~~~끝,none,none,경찰 구조에 상해 혐의 적용을 고려하기 전 3주 동안 남자 친구 진단.,"구하라의 전 남자친구가 벌금 200만원을 선고받고 징역 6개월에 집행유예 2년, 성폭력 예방교육 40시간을 이수했다.그게 다야"
독보적인 소화력 한예슬 핑크빛 염색 후 여신 미모 발산,이년은 촬영거부로 미국으로 튄년이 뻔뻔하기 그지없게 튀나오네 ㅋㅋㅋ,none,hate,스타일이 돋보이는 한예슬은 핑크빛 머리를 염색한 후 여신 같은 미모를 뽐낸다.,그녀는 미국 사살하는 것을 거부하여 그 해에 츱츱하다
군 입대 전 마지막 작품 이종석 차기작 영거 유력,40살여자랑 로맨스 ㅋㅋ별로다,others,hate,군인이 되기 전에 이민호는 Jongseok의 다음 작품 어린 것 같다.,로맨스는 40세의 소녀와.그것은 좋지 않습니다.
성관계 몰카 정준영 구속 7일째 만화책 읽으며 유치장 생활,제목어그로ㅡㅡ 이름보니 조혜련이네ㅋ 이름이 같아그런지 개그맨 조혜련이랑 하는짓 똑같너,others,hate,성관계 몰카 정준영이 만화책을 보고 7일 만에 검거됐다.,제목 농로- 조혜련입니다. 개그맨 조혜련과 이름이 같을 수도 있어요.
슈가맨3 김사랑 천재이자 노력형 가수 범불안장애 고백,난 니가 누군지모른다.,none,hate,"슈가맨3 김사랑 천재, 노력 없는 가수가 범불안장애를 고백한다.",난 네가 누군지 모른다.
구하라 측 수면장애 소화불량 치료 차 병원 방문,구하라 싫음,none,hate,구하라가 난독증 치료를 위해 병원을 찾았다.,구해줘 원하지 않아요.
김건모 사실상 방송 퇴출 경찰 수사 착수,수사 알겠고. 하차 하는거 알겠는데.. 퇴출은 머지?제목 너무 자극적이지 않나? 참 심하네. 기자.한사람의 인생을 망가트리는 것이라는 걸 알아야 하지 않을까?이런 제목은 수사 뒤에 나와도 늦지 않다.,none,hate,김건모가 실제로 방송에서 하차하고 경찰 수사에 나섰다.,난 그 조사를 알고 있다. 네가 내리는 거 알아. 쫓겨나는 건 어때?제목이 너무 자극적이지 않아요? 너무해요. 기자님.그게 사람의 인생을 망치고 있다는 걸 알아야 하지 않나요?이런 호칭은 조사가 끝난 뒤 나와도 늦지 않다.
로맨스는 별책부록 이종석 이나영에 키스 했다.,30넘어서 공익가는 꼴이란ㅋㅋㅋㅋㅋ진짜 모냥빠진다ㅋㅋㅋ,others,hate,로맨스는 이종석과 이나영이 별도의 책에서 입을 맞췄다.,서른이 넘으면 공공의 관심사가 되는 셈이죠 정말 속아넘어가네요.ㅋㅋㅋ
눈물사죄했던 정준영 또 죄송한 척 휴대전화 초기화 증거인멸,나같아도 지울꺼같긴하다 나쁜놈,none,hate,울었다고 사과한 정준영이 미안한 척하며 최초 증거를 인멸했다.,저도 지울 것 같아요. 이 나쁜 놈.
결혼식 대신 연주회 하림 영화 같은 결혼 발표 쏟아지는 응원,우와 하림님 정말 축하드려요!!,none,none,"결혼식, 콘서트 대신 영화 같은 하림의 결혼 발표가 쏟아지고 있다.","와, 하림아! 축하합니다!"
박유천 극과 극 모습,저정도면 박유천 너무 억울한거다. 수사과정도 너무 이상하고..,none,none,박유천의 극과 극.,공원 Yoo-cheon 너무 불공평해.그 조사 과정 정말 괴상하다...
양자물리학 박해수 미성년 김혜준 남녀신인상 수상,근데 청룡이 조선일보 후원이였어 내년부터 보지 말아야겠네,others,hate,"양자 물리학 공원 Hae-soo, 경미한 김 Hye-joon, 올해의 신인상을 수상했다.",그러나 청룡은 조선일보가 후원했다. 내년부터는 보면 안 되겠다.
보디슈트 비닐의상 노브라 공항패션 화사 파격 행보 향해 쏟아지는 응원,쟤는 추해!,others,hate,"바디슈트, 비닐복, 노브라 공항패션, 화사의 반전 행보.",못생겼어!
53세 곽부성 둘째 얻었다 23살 연하 아내 출산,애기가 초등학교 들어가면 아빠는 학교에 오지마라고 하겠네...ㅠ,none,none,53세의 곽부성은 둘째 아이를 얻었다. 23살이나 어려요,아빠는 내가 초등학교에 가면 학교에 오지 말라고 말씀하셨어.우는 소리.
토니안 어머니 박은혜에 강단 있어 이혼한 것 며느리 삼고 싶다.,아줌마 나댄다 또. 토니안이 혜리도 만났는데 동갑이 눈에 차겠냐고요. 근데 성이 토씨도 있었나???,gender,hate,토니안의 어머니 박은혜가 결정해서 이혼한 며느리를 갖고 싶다.,"또 치근덕거려요. 토니안도 혜리를 만나 동갑내기들이 시선을 사로잡을지 물었다. 하지만 그의 성이 ""To""였나요?"
스티븐 연 욱일기 논란 무지함 깨달아 진심 사과,일본욱일기는 전범기가 아니라고.. 좀 열등감에서 벗어나서 상식적으로 판단하자 좀,others,hate,스티븐 연욱의 일기 논란. 정말 미안해.,일본 욱일기는 전범이 아닙니다. 열등감에서 벗어나 상식을 바탕으로 판단합시다.
이종현 자숙 중 부적절한 DM 씨엔블루 탈퇴 부끄럽고 면목없다.,이게 뭐가문제지?,none,none,이종현은 DM 씨엔블루에서의 부적절한 탈퇴가 부끄럽고 부끄럽다.,이거 왜 이래?
원더걸스 출신 선예 연예계 복귀 새 소속사 찾았다.,힘내세요!!원걸 백년만년갈것도 아니고 응원합니다.악플러들...그냥술한잔하고 잠이나자라,none,none,나는 원더걸스에서 연예계로 돌아온 후 새로운 소속사를 찾았다.,"힘내세요. 원걸이가 영원하지는 않겠지만, 나는 너를 응원합니다.악플러들은... 그냥 술 마시면서 자."
이광수x이하늬x박형식x윤아 인기상 수상 군복 눈길,뇌물먹고 자살한 고 노무현 대통령이 분명히 봉하마을 부엉이바위에서 지켜보고 있을 것이다.,others,hate,"이광수 x 이하늬 x 박형식 x 윤아, 인기상, 군복 시선.",뇌물수수 후 스스로 목숨을 끊은 노무현 대통령이 봉하마을 부엉이바위에서 지켜보고 있을 것이다.
하트시그널2 이상민 임현주는 연애 지니어스,임현주너무이뻐요 임현주가짱 같은여자가봐도너무사랑스럼♡,none,none,"심장 신호 2이 대통령은 상민이와 임 씨는 현주, 이 천재들과 데이트하고 있다.",임현주는 너무 예뻐 그런 여자가 최고일 때도 너무 사랑스러워 ♡
이용진 향한 자이언트 핑크의 공개고백 팬심인 걸로,이렇게하고 제주도 여성 실종 실검 쏙 들어감 어디로 사라짐?,none,none,이 대통령은 용진에게 자이언트 핑크의 공개적인 자백.,그렇다면 제주도 실종 여성에 대한 실시간 검색은 어디로 사라진 것일까.
경찰 조사 술자리 강요 박해미 남편 황민 경찰 유족과 엇갈린 입장,술 마시고 싶으면 본인만 쳐 마시지 지은 죄 만큼 벌 받아라,none,hate,박해미의 남편 황민과 경찰에게 술자리를 강요한 경찰의 유족이 등장한다.,술 마시고 싶으면 당신만 마셔요.
이상화 강남 커플 연내 결혼 가시화 양가 부모에 인사,반쪽 일본인과? 강냠상 돈많은가? 거기가 빅인가? 녀자가 끊이지않녜,gender,hate,"이상화 강남 커플, 올해 안에 결혼가정 부모에게 인사",반 일본인이요? 강염상 부자인가요? BIC인가요? 여자한테 끝이 없냐고 하시네요.
첫방부터 90분 편성 나의 아저씨 이선균 이지은 따뜻한 메인포스터 전격 공개,좌좀 정서만 없으면 ok,none,hate,첫 회부터 90분. 따뜻한 메인 포스터는 삼촌 이선균 이지은입니다.,"감정이 남아있지 않다면, 알았어."
슈가맨3 애즈원 87불 최다 기록 슬픈 얼굴 ART 소환 완료,시즌3은 잘 모르는 가수들만 나오네.,none,none,슈가 Man3IZ*87달러의 그 기록을 경신하다슬픈 음향 반사 역치에 직면하고 있다.됐어요,누가 시즌 3에 대해 많이 알지 못하만이 가수들 많이 나오고 있다.
톱스타 유백이 김지석 전소민에 네가 내 프레임 안에 들어오는거야,전소민 진짜 귀엽고 김지석 설렌다 몸매어쩔껀가 ㅠㅠㅠㅠ,none,none,톱스타 유 백 김지에 따르면 석 씨와 전지현 그래서 민과 프레임에 들어왔다.,전소민 너무 귀엽고 김지석 몸도 설레고. 어떻게 하시려고 하는데요? ㅠㅠㅠㅠ
위너 이승훈 비아이 마약 연루설 YG 기획실 차장 별명일 뿐,Yg쉐키들 꼴보기도 싫다 이제 그만 나와라 뉴스,others,hate,위너의 이승훈은 YG 기획실 차장의 별명일 뿐이다.,나는 심지어 Yg 보고 싶지 않다.그 소식에 오지 마세요.
성관계 몰카 정준영 구속 7일째 만화책 읽으며 유치장 생활,이런 글에 관심 주니 기레기는 더 기레기가 되고 국민은 개 돼지가 되는 거다구속되서 심판 받는 중인데 거기서 비치된 만화를 보건 소설을 일건 잠을 자건 뭔 상관이냐ㅋㅋ진짜 죽을때까지 깔듯 한심한 기레기 ㅉㅉ,none,hate,성관계 몰카 정준영이 만화책을 보고 7일 만에 검거됐다.,"여러분이 이런 게시물에 관심이 있으시니까 기러기는 기러기가 되고 사람들은 개돼지가 됩니다.나는 체포되고 심판을 받고 있는데, 내가 건강 소설을 쓰거나 거기서 자도 무슨 상관이야? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
하정우 프로포폴 불법투약 아니었나 채널A 병원장 문자 공개,마취크림 바르는데...수면마취까지는 필요없어요,none,none,나는 프로포폴의 불법 투약이라고 생각한다. 채널 A 병원장의 문자 메시지.,마취 크림을 발랐어요마취는 필요 없어요.
정준영 총 23개 대화방서 불법영상 공유 정준영 승리 외 유포자 또 있다.,수사 거짓같이하네,none,hate,총 23개의 채팅방에서 불법 동영상을 공유하는 배급사도 정준영 외에도 있다.,당신은 거짓말을 하고 있다.
아스달 연대기 뇌안탈 후계자 송중기 이아르크에 숨어들었다.,송중기 시대극은 믿고본다. 첫회 신선하고 좋았다.,none,none,아스달 연대기의 브레인 앤테일의 후계자인 송중기가 이아크에 숨었다.,저는 송중기의 연극을 믿고 봅니다. 첫 회는 신선하고 좋았어요.
불청 이재영의 21년만 귀환 투병 중인 부 향한 진심의 눈물,송은이는 이하늘 손잡고 나가라 안어울린다,none,none,군대에 초대 받지 않은 반환의 리 Jaeyoung의 21살.그의 성실한 눈물이다.,"송은아, 손 잡고 나가. 그것은 당신에게 어울리지 않는다."
조용필 정우성 김미화 김태리 들도 정상회담 응원,좌빨 인증하네 ㅉㅉ,others,hate,"조용필, 정우성, 김미화, 김태리도 정상회담을 응원한다.",당신은 왼손잡이 증명합니다.
마녀사냥이라는 생각 밖에 하나경 강은비 주장 정면반박 오열,카톡봄ㅋㅋㅋ 쫑파티 다음날도 반말로 카톡하던데 ?,none,none,"마녀사냥이라고만 생각하면 강은비의 주장, 정면 반박, 흐느끼고 있다.",카카오 톡!나는 당신을 비공식적으로 날 랩을 파티 후에 얘기하는 것을 보았다.
한서희 빅뱅 탑 겨냥 어딜 기어나와 예술가인 척 그만해,한서희씨한테 악플 남기지말아주세요.,none,none,한 빅뱅의 정상을 겨냥했다.화가가 되는 척 하지 마세요.,제발 한 악성 댓글을 남기지 않는다.
당신 장화사야 나인룸 김해숙 김희선 옥중 편지에 위기,김해숙 눈빛 너무 악이 서려있고 얼굴 너무 징그러 그래서 시러,others,hate,넌 장 동화 사.9방 김 씨 동해 김숙과 김희 태양의 감옥 편지.,김 Haesook의 눈이 무척과 그녀의 얼굴이 가고 싶지 않아 구역질 나고 사악합니다.
연애의 맛2 오창석 이채은 야구장서 정식 커플선언,이윤성 하고 윤소이 섞어놓은듯이뻐요이쁜사랑하세요,none,none,"데이트의 맛 2. 창석, 채은 야구장 공식 커플 선언.",제법 마치 윤성과 Soyee이 엇갈리고 있다.좋은 사랑 했다.
미우새 아는형님 측 이상민 사기혐의 피소 확인 중,"사람은 고쳐쓰는게 아니야...인성과,본성은 변하지 않아...",others,none,""" 어린 올드 보이""이 대통령은 상민이야 사기 혐의를 받고 있다",사람들은 수리하지 않아...내 성격과 자연을 바꾸지 않아...
산이 김용준도 분노했다 강서구 PC방 살인사건 국민청원 참여 42만,칼들었다고.. 칼맞아 뒤지냐? 그렇게 찌질해서 어따써먹어..인간아.. 하긴 찌질하니 알바하겠지,others,hate,강서구의 한 PC방에서 42만명이 살인 청원에 참여했다.,칼을 주웠잖아요 당신은 칼에 맞을 건가요? 네가 그렇게 낙오자라면 왜 먹어?인간들은... 당신은 패배자니까 아마 아르바이트를 할 거예요.
홍상수 김민희 3년째 연인 혹은 불륜 이혼 소송 결혼할까,"그냥 이혼해줘라,,,,짧은 인생,, 인연이 아닌걸 알았으면 분해하지말고 놔줘라.자신을 위해서~~",none,hate,"홍 상수와 김 민희.그들은 3년간 부부, 또는 사건 이혼 청구 결혼해 줄래?","그냥 이혼해, 짧은 인생아 인연이 아니란 걸 알았으면 헤어지고 놓지 마너 자신을 위해서."
크레용팝 금미 2월 23일 결혼 예비신랑은 동갑내기 사업가,혼전 섹스못하시는 쿵쾅이분들 뭣때문에 화나셔서 걸고넘어질까...,gender,hate,크레용팝금미. 2월 23일 예비 신부는 동갑내기 사업가입니다.,"사람들 혼전 성관계를 갖지 위해, 왜 그들은 그렇게 화가 났어요?"
도박 논란 슈 변호인 작업당한 빚 6억 변제 의무 없다.,68%의 아줌마들아. 니들 자식들한테 고운말 하라고 가르치냐? 니들 댓글 모음이나 자식들 보여줘라,gender,hate,도박 논란 슈 변호인이 진 빚 6억원을 변제할 의무는 없다.,중년 여성의 68%. 당신은 왜 아이들에게 좋은 말을 하도록 가르치나요? 당신의 댓글 모음이나 당신의 아이들을 보여주세요.
마약 양성 박유천 기자회견 자처 미소 띤 경찰출석 무슨 의미였나,승리는 일단 마약을 안했자나 ㄹㅇ,none,none,자칭 마약 박유천 기자 회견 웃는 경찰이 된다는 것은 무엇을 의미합니까?,승리는 마약을 하지 않았습니다.
박유천 마약 시인 팬들 마지막 편지 공개 그만 손 놓아주려 해,오빠 힘내요...화이팅 오빠 팬들은 오빠 믿어요^^!!,none,none,"박유천, 마약 시인 팬들에게 보내는 마지막 편지. 그냥 놔둘 거예요.",기운 내!파이팅! 오빠들 믿어주세요. ^^!!
임신 그리고 유산 동상이몽2 한고은 신영수의 고백,빚투로 한번 구설수에 올랐던 한고은이네,none,hate,"임신, 유산, 꿈2, 한고은, 신영수의 고백.","한 고은, 한때 부채에 있다는 소문이 있었다."
이혼 소송 청구 기각 불륜남 홍상수 감독 아내와 이혼 못한다.,서류상 이혼 어차피 필요없어요 ~ 두분이서 행복하게 오래오래 사시면되죠 ~ 응원하는 사람많다는거 알아주세요 !,none,none,그는 이혼 신청을 기각한 불륜남 홍상수 감독의 아내와 이혼할 수 없다.,서류상 이혼은 필요 없어요 ~ 너희 둘은 영원히 행복하게 살 수 있어. 당신을 응원하는 사람들이 많다는 것을 알아주세요.
황인영 류정한 오늘 득녀 첫째딸 순산,누군데 출산으로 메인에 걸려있는거임,none,hate,"황 교수 Inyoung 류현진 Jeonghan.오늘의 딸, Soonsan.",그것은 메인 페이지에 출산 때문입니다.
나혼자 유노윤호 최강창민 치명적 매력에 입덕 군단 생성,유천이랑 연락하죠?,none,none,유노윤호와 최강창민의 치명적인 매력의 팬이 된 건 저뿐입니다.,유천이랑 연락하는 거 맞죠?
구하라 최종범 2차공판 불참 7월 공판엔 참석 전 연인 만날 가능성,구하라팬인데 죠깥네 남자새끼 뒤졌다,none,hate,구하라의 2심 불출석. 7월 재판에 출석하기 전에 애인을 만날 가능성.,"구 하라의 팬이지만, 나는 남자 밖을 찾고 있는 중이에요."
박유천 극과 극 모습,잘생겼당 나도 변기에서 해보고파,none,hate,공원 박유천의 익스트림과 극이다.,잘생겼다! 화장실에서도 해보고 싶어요.
의연하자 이상민 사기 혐의 피소에 동료 연예인들이 보인 반응,팍팍 밀어주드만 이럴때 쓰는거야ㅋ 하튼 넌 과거가 대단해요~,none,hate,걱정하지 말자. 이상민의 사기 의혹에 동료 연예인들이 화답했다.,이 추진 주드를 사용한다.아무튼 너의 과거 놀라운 일이다.
어벤져스 엔드게임 4시간30분만 100만 돌파는 허수,아이언맨이랑 나타샤 죽습니다 너무 슬픕니다,none,none,어벤저스 Endgame.4시간 30분.1만 마음은 허수.,아이언맨과 나타샤가 죽어가고 있어 너무 슬프다.
AOA 지민 앙상한 몸매 건강이상설 직접 해명 건강합니다.,문재인도 극혐,none,hate,AOA 지민의 마른 몸매가 좋습니다.,문재인 나도 싫어해
아형 조보아X지상렬 의외의 절친이 만든 꿀잼,조보아 정법나온거 안본 남자있냐?,gender,none,조보아X지상률 씨. 예상치 못한 절친들이 그것을 재미있게 만들었습니다.,"거기 조 Boah의""정글의 법칙""를 보지 않는 사람이 다 있어!"
슈팅 양보 이유는 손세이셔널 손흥민이 털어놓은 독일전 주장 대한민국,잠을 잘 못 이루는 예민한 성격이구나. 악플 같은건 보지도 말길.,none,none,슈팅을 양보한 이유는 한국전 주장 손흥민이 있기 때문이다.,당신은 잠을 잘 자지 못하는 예민한 성격입니다. 악플을 쳐다보지도 마세요.
개그맨 김경진 모델 전수민과 6월27일 결혼,남자 ㅈㄴ 못생김 만들어지디 만거같이생김 ㅋㅋ,gender,hate,개그맨 김경진. 모델 전수민과 6월 27일에 결혼하세요.,나는 남자를 만들고 있는데도 못생겼어.
효리네 민박2 소길리 음악감상실 오픈 윤아는 왜 울었나,육갑지랄이효리 개.....욕질에...코피...참 삐 귀에 개지라 ㄹ 이효리참 초상엔 가야지 은인린데,none,hate,이효리의 B&B는 2.Sogil-ri의 음악 듣기 방에 왜 윤아로 웁니까?,넌 정말 펑크야. 효리 언니 너무해요.코피... 귀에 대고... 이효리를 보호하기 위해 초상화를 찾아가야 해요.
현아 퍼포먼스 논란 엉덩이 노출 마이웨이,와 근데 진짜 존나 섹시하네,none,none,현아의 퍼포먼스 논란. 엉덩이를 내 방식대로 보여주고.,"와, 근데 진짜 덥다."
현아 이던 싸이와 계약 태국여행 중 리얼 커플의 욜로 일상,어우 난 남잔데..저리 마른여자는 좀 징그럽더라 살좀있는여자가 건강미있어보이고 좋음,gender,hate,현아 E'Dawn PSY.태국으로 여행 가던 중 진정한 부부의 YOLO 일상 생활.,"오, 나는 남자다.저 깡마른 여자는 좀 징그럽다. 온순한 소녀는 건강하고 착해 보입니다."
시크릿 마더 김소연 누가 죽였나 송윤아와 갈등,악플 캡쳐 완료,none,none,"갈등 송 Yoonah과 김 Soyeon, 누가 그녀를 죽인 살해했는지에 관하여.",악플 캡처는 끝났습니다.
장현승 신수지 4개월째 열애 볼링이 공통분모,아기와 아빠의 영양식 공통분모=엄마 찌찌,gender,hate,"장동건은 현승, 신 수지.4개월 동안 볼링 데이트의 공통 분모.","아기와 아빠의 영양식품의 공통분모 = 엄마, 치치."
내가 다 잘못 사풀인풀 오민석 이혼해도 욕먹는 조윤희에 눈물사과,태랑이도 극중에 막 호감형은 아니지만 드라마는 드라마로 봤으면 좋겠다..다 잊았나...진우 바람피운거..몰 자꾸 바람피운 사람이랑 잘됐으면 한다고하는 사람들이 이렇게 많은지...,others,hate,"오 민석아, 내가 실수했어. 윤희가 이혼해도 비난을 받은 것에 대해 사과드립니다.",태랑은 드라마에서 호감이 가는 사람은 아니지만 드라마로 봤으면 좋겠다.내가 다 잊었나?지누가 바람폈어.바람을 피우고 행운을 빌어준 사람들이 그렇게 많은지 모르겠어요.
조용필 정우성 김미화 김태리 들도 정상회담 응원,ㅋㅋ곧 흑역사 취급될 명단이네..이미 진행중인 작자도 있고,none,hate,"조용필, 정우성, 김미화, 김태리도 정상회담을 응원한다.",그것은 곧 추악한 과거로 취급될 명단이다.이미 진행 중인 작가가 있습니다.
자유 vs 과해 설리 노브라 이어 노출 논란까지 갑론을박중,모든 여자들은 설리를 본 받아야 한다. 가슴은 더이상 숨길게 아니다 설리처럼 다 까고 다니자! 설리야 응원한다!,gender,hate,그들은 심지어 설리 Novrire에 노출되는 것에 대한 논란 논쟁하고 있다.,"모든 여자는 설리를 본받아야 합니다. 나는 더 이상 내 가슴을 숨기지 않을 거야. 설리처럼 하자. 설리, 응원합니다."
4살 연상연하 커플 손은서 이주승 6개월째 열애 중,이주승 세상에서 제일부럽다,none,none,손주승 4살 연하 커플은 6개월째 사귀고 있습니다.,나는 이주승이 세상에서 제일 부러워.
채민서 음주운전 사고 집행유예 검찰 형량 가볍다 항소,이쁘면 용서됨~사랑해~,others,none,음주운전 사고 채민서의 보호관찰. 검찰의 형량은 가볍다. 매력,만약 여러분이 지극히 용서할 거예요.나는 너를 사랑해
전세계 600만 동시 시청 방탄소년단 지민 역시 클래스가 달라 생방송 글로벌 핫반응,방탄소년단 지민 멋있어요,none,none,전 세계 600만 명. 방탄소년단 지민 씨도 클래스가 달라요. 글로벌 핫 리액션.,방탄소년단 지민 씨 너무 멋있어요.
안녕하세요 95kg 52kg 독한 다이어트로 43kg 감량한 언니,비위 좋아 하수도 물도 처먹엇엇다고 본다 동네 오줌도 먹고 똥도 먹고‼️‼️‼️,none,hate,안녕하세요. 95kg 52kg입니다. 저는 다이어트를 열심히 해서 43kg을 뺐어요.,위장과 같은 오물과 물을 마신 것 같아요. 나는 이웃에 오줌을 싸고 오줌을 쌌어 ‼‼‼‼‼
김부활 될 뻔 미운우리새끼 김지석 독립운동가 할아버지 작명 센스 언급,독립운동가 자손이라면 기개를 물려받았다면 김정은 OOO 한번 외쳐보지 아니면 문재인은 간첩이다 라고 한번 외쳐보든지,others,hate,독립운동가 김지석 씨가 자신의 작명 감각을 언급했다.,독립운동가의 후손이라면 김정은 OOO를 외치거나 문재인은 간첩이라고 외친다.
사장으로서 책임감 필요 골목식당 백종원 주객전도된 튀김덮밥집에 분노,왜 전 국민의 입맛을 백종원 레시피에 맞춰야 하는지?,none,hate,당신은 CEO로서 책임감이 필요합니다. 골목식당 백종원. 볶음밥집에 화났어요.,왜 백종원의 레시피에 모든 사람의 입맛을 맞춰야 할까요?
임신 6개월 이지혜 비키니로 뽐낸 아름다운 D라인,임신한 몸으로 저런모습이 정상인가?이런사진 뭐땜에 올리지 ᆢ,others,hate,"지금 임신 6개월, 이 대통령은 지혜.아름다운 디선 비키니.",그녀는 임신한 것을 정상적인 거예요?제가 왜 그런 사진들을 올리니?
폐업 판매불가 골목식당 백종원 분노한 준비 제로 청파동 피자집,저런식으로 전국식당 주방 다 드나들면서 맛집 레시피 다 흡수 파악하면서 본인 메뉴개발하고..거의 독재나 다름없음..,none,hate,"품절도 안 되는 골목식당 백종원, 청파동의 피자집.",그렇게 전국 음식점의 모든 주방을 돌며 음식점의 레시피를 모두 파악하면서 자신만의 메뉴를 개발했다.독재정권이나 다름없다.
제3의 매력 서강준 이솜 하루만에 연애 끝 7년 뒤 재회,여주 진짜 못생겼네 서강준 봉사하는 기분일듯,others,hate,"세 번째 매력, 서강준, 이솜. 그 데이트는 하루 만에 끝납니다. 7년 만의 재회.",여주가 너무 추하다.같은 서태지 Kangjun에 봉사 활동은 기분이다.
28세 요절 아비치 누구 EDM 미래 세계적 DJ,정말 미안하다. ㅠㅠ 난 널 몰라. ㅠㅠ,none,hate,28세의 청년 문학가 애비 누구. 이디엠 미래 DJ.,죄송합니다. ㅠㅠ 난 널 몰라 울면서
차예련 25kg 감량 아줌마 됐다 는 말 듣기 싫었다.,이럴 골빈 그럼 결혼을 하지말든가나중에 누구엄마라고 부르면 화내겠네,gender,hate,차예련이 25kg을 감량했다는 얘기는 듣고 싶지 않았다.,네가 나중에 결혼하지 않거나 누군가의 엄마라고 부르지 않으면 골빈이 화낼 거야.
